db_schema,table_name,column_name,data_type,description,combined_text,distinct_values
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON,PURCHASE_ORDER_ITEM,TEXT,"The ""PURCHASE_ORDER_ITEM"" column likely represents the specific line item or entry within a purchase order, detailing individual products or services being ordered.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON
Column: PURCHASE_ORDER_ITEM
Data Type: TEXT
Description: The ""PURCHASE_ORDER_ITEM"" column likely represents the specific line item or entry within a purchase order, detailing individual products or services being ordered.
Distinct Values: 000010, 000007, 000020","000010, 000007, 000020"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON,PRODUCT_LINE__C,TEXT,"The column ""PRODUCT_LINE__C"" likely represents the category or group of related technology solutions, such as high-performance computing, memory solutions, or LED solutions, offered by the company.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON
Column: PRODUCT_LINE__C
Data Type: TEXT
Description: The column ""PRODUCT_LINE__C"" likely represents the category or group of related technology solutions, such as high-performance computing, memory solutions, or LED solutions, offered by the company.
Distinct Values: FLASH, DRAM","FLASH, DRAM"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON,SALES_REP,TEXT,"The ""SALES_REP"" column likely represents the name or identifier of the sales representative responsible for managing or facilitating sales transactions.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON
Column: SALES_REP
Data Type: TEXT
Description: The ""SALES_REP"" column likely represents the name or identifier of the sales representative responsible for managing or facilitating sales transactions.
Distinct Values: Bryan Heinze, Jason Wei","Bryan Heinze, Jason Wei"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON,MONTHLY_FLAG,TEXT,"The ""MONTHLY_FLAG"" column likely indicates whether a particular record or entry is associated with a monthly reporting or processing cycle.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON
Column: MONTHLY_FLAG
Data Type: TEXT
Description: The ""MONTHLY_FLAG"" column likely indicates whether a particular record or entry is associated with a monthly reporting or processing cycle.
Distinct Values: HISTORICAL",HISTORICAL
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON,MANUFACTURING_REP,TEXT,"The column ""MANUFACTURING_REP"" likely represents the individual or entity responsible for overseeing or managing the production process of the technology solutions offered.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON
Column: MANUFACTURING_REP
Data Type: TEXT
Description: The column ""MANUFACTURING_REP"" likely represents the individual or entity responsible for overseeing or managing the production process of the technology solutions offered.
Distinct Values: HOUSE ACCOUNT, ANRO Associates","HOUSE ACCOUNT, ANRO Associates"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON,SHIP_TO_NAME,TEXT,"The column ""SHIP_TO_NAME"" likely represents the name of the recipient or destination entity to which products or solutions are being shipped.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON
Column: SHIP_TO_NAME
Data Type: TEXT
Description: The column ""SHIP_TO_NAME"" likely represents the name of the recipient or destination entity to which products or solutions are being shipped.
Distinct Values: Ingrasys Technology Mexico SA de CV, IBM, FLEXTRONICS MANUFACTURING, Verigon","Ingrasys Technology Mexico SA de CV, IBM, FLEXTRONICS MANUFACTURING, Verigon"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON,YEAR_QUARTER,TEXT,"The column ""YEAR_QUARTER"" likely represents the specific year and quarter within that year, indicating a time period for reporting or analysis purposes.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON
Column: YEAR_QUARTER
Data Type: TEXT
Description: The column ""YEAR_QUARTER"" likely represents the specific year and quarter within that year, indicating a time period for reporting or analysis purposes.
Distinct Values: 2025-Q2",2025-Q2
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON,UNIT_PRICE__C,FLOAT,"The column ""UNIT_PRICE__C"" likely represents the cost of a single unit of a product or service offered by the company.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON
Column: UNIT_PRICE__C
Data Type: FLOAT
Description: The column ""UNIT_PRICE__C"" likely represents the cost of a single unit of a product or service offered by the company.
Distinct Values: 13.75, 485.0, 511.75, 134.0","13.75, 485.0, 511.75, 134.0"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON,RECORD_CREATED_DATE,TIMESTAMP_NTZ,"The column ""RECORD_CREATED_DATE"" likely represents the date on which a particular record was initially entered or added into the system.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON
Column: RECORD_CREATED_DATE
Data Type: TIMESTAMP_NTZ
Description: The column ""RECORD_CREATED_DATE"" likely represents the date on which a particular record was initially entered or added into the system.
Distinct Values: 2025-05-27 00:00:00, 2025-05-23 00:00:00, 2025-05-22 00:00:00, 2025-05-21 00:00:00","2025-05-27 00:00:00, 2025-05-23 00:00:00, 2025-05-22 00:00:00, 2025-05-21 00:00:00"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON,MARGIN_AMOUNT,FLOAT,"The ""MARGIN_AMOUNT"" column likely represents the monetary difference between the cost of a product or service and its selling price, indicating the profit earned.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON
Column: MARGIN_AMOUNT
Data Type: FLOAT
Description: The ""MARGIN_AMOUNT"" column likely represents the monetary difference between the cost of a product or service and its selling price, indicating the profit earned.
Distinct Values: 1116.0, 51692.48, 85368.0, 6655.5","1116.0, 51692.48, 85368.0, 6655.5"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON,REVENUE_DATE,TIMESTAMP_NTZ,"The column ""REVENUE_DATE"" likely represents the date on which revenue was recognized or recorded for a transaction or service.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON
Column: REVENUE_DATE
Data Type: TIMESTAMP_NTZ
Description: The column ""REVENUE_DATE"" likely represents the date on which revenue was recognized or recorded for a transaction or service.
Distinct Values: 2025-05-27 00:00:00, 2025-05-23 00:00:00, 2025-05-22 00:00:00, 2025-05-21 00:00:00","2025-05-27 00:00:00, 2025-05-23 00:00:00, 2025-05-22 00:00:00, 2025-05-21 00:00:00"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON,YEAR_WEEK,TEXT,"The ""YEAR_WEEK"" column likely represents a specific week within a particular year, combining both the year and the week number to track time periods in a standardized format.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON
Column: YEAR_WEEK
Data Type: TEXT
Description: The ""YEAR_WEEK"" column likely represents a specific week within a particular year, combining both the year and the week number to track time periods in a standardized format.
Distinct Values: 2025-W22, 2025-W21","2025-W22, 2025-W21"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON,END_CUSTOMER__C,TEXT,"The column ""END_CUSTOMER__C"" likely represents the final recipient or user of the technology solutions provided by the company.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON
Column: END_CUSTOMER__C
Data Type: TEXT
Description: The column ""END_CUSTOMER__C"" likely represents the final recipient or user of the technology solutions provided by the company.
Distinct Values: 0016g00000MdHIFAA3, 0016g00000MdHIUAA3, 001Pg000004h8RSIAY","0016g00000MdHIFAA3, 0016g00000MdHIUAA3, 001Pg000004h8RSIAY"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON,DW_CREATED_DATE,TIMESTAMP_LTZ,"The column ""DW_CREATED_DATE"" likely represents the date on which a record was created in the data warehouse.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON
Column: DW_CREATED_DATE
Data Type: TIMESTAMP_LTZ
Description: The column ""DW_CREATED_DATE"" likely represents the date on which a record was created in the data warehouse.
Distinct Values: 2025-07-14 17:42:45.926000+00:00",2025-07-14 17:42:45.926000+00:00
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON,REVENUE_REALIZATION,TEXT,"The column ""REVENUE_REALIZATION"" likely represents the amount of revenue that has been recognized or earned by the company from its technology solutions and services within a specific period.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON
Column: REVENUE_REALIZATION
Data Type: TEXT
Description: The column ""REVENUE_REALIZATION"" likely represents the amount of revenue that has been recognized or earned by the company from its technology solutions and services within a specific period.
Distinct Values: REALIZED",REALIZED
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON,REVENUE_MONTH,NUMBER,"The column ""REVENUE_MONTH"" likely represents the total revenue generated by the company for a specific month.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON
Column: REVENUE_MONTH
Data Type: NUMBER
Description: The column ""REVENUE_MONTH"" likely represents the total revenue generated by the company for a specific month.
Distinct Values: 5",5
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON,WEEKLY_FLAG,TEXT,"The ""WEEKLY_FLAG"" column likely indicates whether a particular record or entry is associated with a weekly timeframe or schedule.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON
Column: WEEKLY_FLAG
Data Type: TEXT
Description: The ""WEEKLY_FLAG"" column likely indicates whether a particular record or entry is associated with a weekly timeframe or schedule.
Distinct Values: HISTORICAL",HISTORICAL
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON,DAILY_FLAG,TEXT,"The column ""DAILY_FLAG"" likely indicates whether a particular record or entry is relevant to daily operations or activities.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON
Column: DAILY_FLAG
Data Type: TEXT
Description: The column ""DAILY_FLAG"" likely indicates whether a particular record or entry is relevant to daily operations or activities.
Distinct Values: HISTORICAL",HISTORICAL
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON,PLANT__C,TEXT,"The column ""PLANT__C"" likely represents the specific location or facility where a particular operation, production, or service is carried out within the company's technology solutions offerings.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON
Column: PLANT__C
Data Type: TEXT
Description: The column ""PLANT__C"" likely represents the specific location or facility where a particular operation, production, or service is carried out within the company's technology solutions offerings.
Distinct Values: 05, 01","05, 01"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON,MATERIAL_NUMBER,TEXT,"The ""MATERIAL_NUMBER"" column likely represents a unique identifier assigned to each specific product or component within the company's range of technology solutions.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON
Column: MATERIAL_NUMBER
Data Type: TEXT
Description: The ""MATERIAL_NUMBER"" column likely represents a unique identifier assigned to each specific product or component within the company's range of technology solutions.
Distinct Values: a0L4Q00000ksRPPUA2, a0L4Q00000lljfmUAA, a0LPg000001687FMAQ, a0L4Q00000ksa1AUAQ","a0L4Q00000ksRPPUA2, a0L4Q00000lljfmUAA, a0LPg000001687FMAQ, a0L4Q00000ksa1AUAQ"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON,DEPARTMENT,TEXT,"The ""DEPARTMENT"" column likely represents the specific division or unit within the organization responsible for a particular function or set of tasks related to technology solutions.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON
Column: DEPARTMENT
Data Type: TEXT
Description: The ""DEPARTMENT"" column likely represents the specific division or unit within the organization responsible for a particular function or set of tasks related to technology solutions.",
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON,LAST_NAME,TEXT,"The ""LAST_NAME"" column likely represents the family or surname of an individual, typically used to identify or distinguish them within a dataset.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON
Column: LAST_NAME
Data Type: TEXT
Description: The ""LAST_NAME"" column likely represents the family or surname of an individual, typically used to identify or distinguish them within a dataset.
Distinct Values: Heinze, Wei","Heinze, Wei"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON,SHIP_TO_REGION,TEXT,"The ""SHIP_TO_REGION"" column likely represents the geographical region or area where products or solutions are being delivered or shipped.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON
Column: SHIP_TO_REGION
Data Type: TEXT
Description: The ""SHIP_TO_REGION"" column likely represents the geographical region or area where products or solutions are being delivered or shipped.
Distinct Values: JAL, NY, AZ","JAL, NY, AZ"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON,CUSTOMER_PART_NUMBER,TEXT,"The ""CUSTOMER_PART_NUMBER"" column likely represents the unique identifier or code assigned by a customer to a specific product or component for tracking and reference purposes.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON
Column: CUSTOMER_PART_NUMBER
Data Type: TEXT
Description: The ""CUSTOMER_PART_NUMBER"" column likely represents the unique identifier or code assigned by a customer to a specific product or component for tracking and reference purposes.
Distinct Values: 78P7429, 78P7198, 03HD624, 00VN640","78P7429, 78P7198, 03HD624, 00VN640"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON,ORDER_TO_SHIP_DAYS,NUMBER,"The ""ORDER_TO_SHIP_DAYS"" column likely represents the number of days it takes from when an order is placed until it is shipped.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON
Column: ORDER_TO_SHIP_DAYS
Data Type: NUMBER
Description: The ""ORDER_TO_SHIP_DAYS"" column likely represents the number of days it takes from when an order is placed until it is shipped.
Distinct Values: 1, 4, 2, 7","1, 4, 2, 7"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON,CUSTOMER_NAME__C,TEXT,"The column ""CUSTOMER_NAME__C"" likely represents the name of a customer associated with the technology solutions provided by the company.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON
Column: CUSTOMER_NAME__C
Data Type: TEXT
Description: The column ""CUSTOMER_NAME__C"" likely represents the name of a customer associated with the technology solutions provided by the company.
Distinct Values: IBM MANUFACTURING SOLUTIONS, IBM ENDICOTT, FLEXTRONICS INTERNATIONAL, Verigon","IBM MANUFACTURING SOLUTIONS, IBM ENDICOTT, FLEXTRONICS INTERNATIONAL, Verigon"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON,QUANTITY,FLOAT,"The ""QUANTITY"" column likely represents the number of units of a product or component available, ordered, or used within the technology solutions offered.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON
Column: QUANTITY
Data Type: FLOAT
Description: The ""QUANTITY"" column likely represents the number of units of a product or component available, ordered, or used within the technology solutions offered.
Distinct Values: 200.0, 188.0, 800.0, 150.0","200.0, 188.0, 800.0, 150.0"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON,OWNERID,TEXT,"The ""OWNERID"" column likely represents the unique identifier for the individual or entity responsible for or associated with a particular technology solution or project.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON
Column: OWNERID
Data Type: TEXT
Description: The ""OWNERID"" column likely represents the unique identifier for the individual or entity responsible for or associated with a particular technology solution or project.
Distinct Values: 0056g000005GP3hAAG, 0054Q00000GWlHvQAL","0056g000005GP3hAAG, 0054Q00000GWlHvQAL"
